network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,comm,comm_size,core_size,core_emb_mean,periph_emb_mean,core_cohesion,periph_cohesion
wiki-Vote,real,dspar,dspar,0.5,0.498829,200,300,1.0,50250,3,1418,709,0.9806624376672816,0.5878607101867981,0.5585331452750353,0.5218617771509168
wiki-Vote,real,dspar,dspar,0.5,0.498829,200,300,1.0,50250,4,917,459,0.9896415128243473,0.641945145795337,0.9455337690631809,0.9039301310043668
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,0,1728,864,0.9994871380426665,0.6686424066251001,0.8912037037037037,0.8460648148148148
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,1,1543,772,0.9945527779267784,0.6784656306985372,0.7435233160621761,0.7250324254215305
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,2,1455,728,0.9856997107995369,0.6123657324330577,0.8777472527472527,0.81292984869326
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,3,1418,709,0.9806624376672816,0.5878607101867981,0.9689703808180536,0.8265162200282088
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,4,917,459,0.9896415128243473,0.641945145795337,0.9172113289760349,0.9082969432314411
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,0,1728,864,0.9994871380426665,0.6686424066251001,0.8425925925925926,0.7604166666666666
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,1,1543,772,0.9945527779267784,0.6784656306985372,0.4481865284974093,0.4098573281452659
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,2,1455,728,0.9856997107995369,0.6123657324330577,0.6675824175824175,0.6038514442916093
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,3,1418,709,0.9806624376672816,0.5878607101867981,0.7559943582510579,0.6022566995768688
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,4,917,459,0.9896415128243473,0.641945145795337,0.7124183006535948,0.49563318777292575
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,0,1728,864,0.9994871380426665,0.6686424066251001,1.0,1.0
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,1,1543,772,0.9945527779267784,0.6784656306985372,1.0,1.0
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,2,1455,728,0.9856997107995369,0.6123657324330577,1.0,1.0
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,3,1418,709,0.9806624376672816,0.5878607101867981,1.0,1.0
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,4,917,459,0.9896415128243473,0.641945145795337,1.0,1.0
wiki-Vote,real,resmatch,dspar,0.5,1.0,,100,1.125,100736,0,1728,864,0.9994871380426665,0.6686424066251001,0.9872685185185185,0.9131944444444444
wiki-Vote,real,resmatch,dspar,0.5,1.0,,100,1.125,100736,1,1543,772,0.9945527779267784,0.6784656306985372,0.727979274611399,0.6796368352788587
wiki-Vote,real,resmatch,dspar,0.5,1.0,,100,1.125,100736,2,1455,728,0.9856997107995369,0.6123657324330577,0.9656593406593407,0.9160935350756534
wiki-Vote,real,resmatch,dspar,0.5,1.0,,100,1.125,100736,3,1418,709,0.9806624376672816,0.5878607101867981,0.7842031029619182,0.7404795486600846
wiki-Vote,real,resmatch,dspar,0.5,1.0,,100,1.125,100736,4,917,459,0.9896415128243473,0.641945145795337,1.0,0.9868995633187773
wiki-Vote,real,resmatch,lspar,0.5,1.0,,100,1.125,100736,0,1728,864,0.9994871380426665,0.6686424066251001,0.9872685185185185,0.9131944444444444
wiki-Vote,real,resmatch,lspar,0.5,1.0,,100,1.125,100736,1,1543,772,0.9945527779267784,0.6784656306985372,0.727979274611399,0.6796368352788587
wiki-Vote,real,resmatch,lspar,0.5,1.0,,100,1.125,100736,2,1455,728,0.9856997107995369,0.6123657324330577,0.9656593406593407,0.9160935350756534
wiki-Vote,real,resmatch,lspar,0.5,1.0,,100,1.125,100736,3,1418,709,0.9806624376672816,0.5878607101867981,0.7842031029619182,0.7404795486600846
wiki-Vote,real,resmatch,lspar,0.5,1.0,,100,1.125,100736,4,917,459,0.9896415128243473,0.641945145795337,1.0,0.9868995633187773
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,0,1728,864,0.9994871380426665,0.6686424066251001,0.9768518518518519,0.8854166666666666
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,1,1543,772,0.9945527779267784,0.6784656306985372,0.6515544041450777,0.6614785992217899
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,2,1455,728,0.9856997107995369,0.6123657324330577,0.8585164835164835,0.8239339752407153
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,3,1418,709,0.9806624376672816,0.5878607101867981,0.7334273624823695,0.6699576868829337
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,4,917,459,0.9896415128243473,0.641945145795337,1.0,0.9716157205240175
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,0,1100,550,0.9181998884953431,0.3289346680616795,0.20727272727272728,0.21818181818181817
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,1,1047,524,0.8725772416767436,0.3155784524602888,0.1736641221374046,0.18738049713193117
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,2,1015,508,0.862090186874924,0.29685201380700477,0.18503937007874016,0.1834319526627219
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,3,1000,500,0.8423666777666777,0.2942924695854046,0.238,0.27
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,4,674,337,0.8032240591587773,0.24176564421958688,0.14836795252225518,0.18694362017804153
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,5,653,327,0.8233165005303018,0.23770616947083587,0.1926605504587156,0.20552147239263804
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,6,568,284,0.7882312816291689,0.22775005990449776,0.24295774647887325,0.2323943661971831
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,7,563,282,0.8267739014312353,0.22308397221703605,0.1879432624113475,0.15658362989323843
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,8,133,67,0.8731343283582089,0.2336989497037538,0.47761194029850745,0.3181818181818182
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,9,97,49,0.8911564625850341,0.2336647618462215,0.30612244897959184,0.20833333333333334
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,10,90,45,0.9037037037037038,0.25903291213947327,0.4222222222222222,0.24444444444444444
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,11,62,31,0.6388632872503838,0.1289798308569879,0.25806451612903225,0.25806451612903225
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,12,44,22,0.9772727272727273,0.34214526135257844,1.0,0.45454545454545453
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,0,1100,550,0.9181998884953431,0.3289346680616795,0.25272727272727274,0.2727272727272727
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,1,1047,524,0.8725772416767436,0.3155784524602888,0.15648854961832062,0.16443594646271512
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,2,1015,508,0.862090186874924,0.29685201380700477,0.1594488188976378,0.21499013806706113
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,3,1000,500,0.8423666777666777,0.2942924695854046,0.148,0.202
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,4,674,337,0.8032240591587773,0.24176564421958688,0.18100890207715134,0.19287833827893175
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,5,653,327,0.8233165005303018,0.23770616947083587,0.16819571865443425,0.17484662576687116
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,6,568,284,0.7882312816291689,0.22775005990449776,0.16901408450704225,0.22183098591549297
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,7,563,282,0.8267739014312353,0.22308397221703605,0.1453900709219858,0.1494661921708185
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,8,133,67,0.8731343283582089,0.2336989497037538,0.40298507462686567,0.25757575757575757
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,9,97,49,0.8911564625850341,0.2336647618462215,0.30612244897959184,0.20833333333333334
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,10,90,45,0.9037037037037038,0.25903291213947327,0.4444444444444444,0.24444444444444444
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,11,62,31,0.6388632872503838,0.1289798308569879,0.22580645161290322,0.22580645161290322
wiki-Vote,null,dspar,dspar,0.8,0.800409,200,300,1.0,80630,12,44,22,0.9772727272727273,0.34214526135257844,0.9545454545454546,0.6363636363636364
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,0,1100,550,0.9181998884953431,0.3289346680616795,0.14727272727272728,0.2509090909090909
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,1,1047,524,0.8725772416767436,0.3155784524602888,0.1717557251908397,0.21032504780114722
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,2,1015,508,0.862090186874924,0.29685201380700477,0.16338582677165353,0.252465483234714
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,3,1000,500,0.8423666777666777,0.2942924695854046,0.182,0.25
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,4,674,337,0.8032240591587773,0.24176564421958688,0.1513353115727003,0.20178041543026706
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,5,653,327,0.8233165005303018,0.23770616947083587,0.18042813455657492,0.2085889570552147
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,6,568,284,0.7882312816291689,0.22775005990449776,0.1619718309859155,0.19014084507042253
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,7,563,282,0.8267739014312353,0.22308397221703605,0.1595744680851064,0.17437722419928825
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,8,133,67,0.8731343283582089,0.2336989497037538,0.29850746268656714,0.19696969696969696
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,9,97,49,0.8911564625850341,0.2336647618462215,0.2653061224489796,0.16666666666666666
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,10,90,45,0.9037037037037038,0.25903291213947327,0.4444444444444444,0.3111111111111111
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,11,62,31,0.6388632872503838,0.1289798308569879,0.2903225806451613,0.25806451612903225
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,12,44,22,0.9772727272727273,0.34214526135257844,0.9090909090909091,0.5454545454545454
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,0,1100,550,0.9181998884953431,0.3289346680616795,0.22363636363636363,0.22545454545454546
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,1,1047,524,0.8725772416767436,0.3155784524602888,0.183206106870229,0.18546845124282982
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,2,1015,508,0.862090186874924,0.29685201380700477,0.21653543307086615,0.2603550295857988
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,3,1000,500,0.8423666777666777,0.2942924695854046,0.228,0.22
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,4,674,337,0.8032240591587773,0.24176564421958688,0.1572700296735905,0.18991097922848665
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,5,653,327,0.8233165005303018,0.23770616947083587,0.2782874617737003,0.2668711656441718
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,6,568,284,0.7882312816291689,0.22775005990449776,0.18309859154929578,0.2323943661971831
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,7,563,282,0.8267739014312353,0.22308397221703605,0.19148936170212766,0.2206405693950178
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,8,133,67,0.8731343283582089,0.2336989497037538,0.22388059701492538,0.16666666666666666
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,9,97,49,0.8911564625850341,0.2336647618462215,0.32653061224489793,0.20833333333333334
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,10,90,45,0.9037037037037038,0.25903291213947327,0.4444444444444444,0.17777777777777778
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,11,62,31,0.6388632872503838,0.1289798308569879,0.25806451612903225,0.22580645161290322
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,12,44,22,0.9772727272727273,0.34214526135257844,0.9545454545454546,0.5909090909090909
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,0,1100,550,0.9181998884953431,0.3289346680616795,0.08363636363636363,0.09818181818181818
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,1,1047,524,0.8725772416767436,0.3155784524602888,0.15267175572519084,0.0994263862332696
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,2,1015,508,0.862090186874924,0.29685201380700477,0.13188976377952755,0.11637080867850098
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,3,1000,500,0.8423666777666777,0.2942924695854046,0.144,0.088
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,4,674,337,0.8032240591587773,0.24176564421958688,0.1543026706231454,0.08605341246290801
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,5,653,327,0.8233165005303018,0.23770616947083587,0.0856269113149847,0.07668711656441718
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,6,568,284,0.7882312816291689,0.22775005990449776,0.08450704225352113,0.06690140845070422
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,7,563,282,0.8267739014312353,0.22308397221703605,0.08865248226950355,0.12099644128113879
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,8,133,67,0.8731343283582089,0.2336989497037538,0.19402985074626866,0.18181818181818182
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,9,97,49,0.8911564625850341,0.2336647618462215,0.24489795918367346,0.16666666666666666
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,10,90,45,0.9037037037037038,0.25903291213947327,0.4444444444444444,0.17777777777777778
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,11,62,31,0.6388632872503838,0.1289798308569879,0.1935483870967742,0.12903225806451613
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,12,44,22,0.9772727272727273,0.34214526135257844,0.9090909090909091,0.22727272727272727
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,0,1100,550,0.9181998884953431,0.3289346680616795,0.9945454545454545,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,1,1047,524,0.8725772416767436,0.3155784524602888,0.9923664122137404,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,2,1015,508,0.862090186874924,0.29685201380700477,0.9921259842519685,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,3,1000,500,0.8423666777666777,0.2942924695854046,0.992,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,4,674,337,0.8032240591587773,0.24176564421958688,0.9940652818991098,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,5,653,327,0.8233165005303018,0.23770616947083587,0.9938837920489296,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,6,568,284,0.7882312816291689,0.22775005990449776,0.9823943661971831,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,7,563,282,0.8267739014312353,0.22308397221703605,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,8,133,67,0.8731343283582089,0.2336989497037538,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,9,97,49,0.8911564625850341,0.2336647618462215,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,10,90,45,0.9037037037037038,0.25903291213947327,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,11,62,31,0.6388632872503838,0.1289798308569879,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.8,1.0,,100,0.5,100736,12,44,22,0.9772727272727273,0.34214526135257844,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,0,1100,550,0.9181998884953431,0.3289346680616795,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,1,1047,524,0.8725772416767436,0.3155784524602888,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,2,1015,508,0.862090186874924,0.29685201380700477,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,3,1000,500,0.8423666777666777,0.2942924695854046,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,4,674,337,0.8032240591587773,0.24176564421958688,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,5,653,327,0.8233165005303018,0.23770616947083587,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,6,568,284,0.7882312816291689,0.22775005990449776,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,7,563,282,0.8267739014312353,0.22308397221703605,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,8,133,67,0.8731343283582089,0.2336989497037538,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,9,97,49,0.8911564625850341,0.2336647618462215,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,10,90,45,0.9037037037037038,0.25903291213947327,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,11,62,31,0.6388632872503838,0.1289798308569879,1.0,1.0
wiki-Vote,null,resmatch,dspar,0.5,1.0,,100,1.0,100736,12,44,22,0.9772727272727273,0.34214526135257844,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,0,1100,550,0.9181998884953431,0.3289346680616795,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,1,1047,524,0.8725772416767436,0.3155784524602888,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,2,1015,508,0.862090186874924,0.29685201380700477,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,3,1000,500,0.8423666777666777,0.2942924695854046,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,4,674,337,0.8032240591587773,0.24176564421958688,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,5,653,327,0.8233165005303018,0.23770616947083587,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,6,568,284,0.7882312816291689,0.22775005990449776,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,7,563,282,0.8267739014312353,0.22308397221703605,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,8,133,67,0.8731343283582089,0.2336989497037538,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,9,97,49,0.8911564625850341,0.2336647618462215,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,10,90,45,0.9037037037037038,0.25903291213947327,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,11,62,31,0.6388632872503838,0.1289798308569879,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.5,1.0,,100,1.0,100736,12,44,22,0.9772727272727273,0.34214526135257844,1.0,1.0
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,0,1100,550,0.9181998884953431,0.3289346680616795,0.13454545454545455,0.13090909090909092
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,1,1047,524,0.8725772416767436,0.3155784524602888,0.15458015267175573,0.1739961759082218
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,2,1015,508,0.862090186874924,0.29685201380700477,0.11220472440944881,0.14398422090729784
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,3,1000,500,0.8423666777666777,0.2942924695854046,0.146,0.162
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,4,674,337,0.8032240591587773,0.24176564421958688,0.11572700296735905,0.14836795252225518
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,5,653,327,0.8233165005303018,0.23770616947083587,0.21712538226299694,0.2147239263803681
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,6,568,284,0.7882312816291689,0.22775005990449776,0.11267605633802817,0.13028169014084506
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,7,563,282,0.8267739014312353,0.22308397221703605,0.1524822695035461,0.12455516014234876
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,8,133,67,0.8731343283582089,0.2336989497037538,0.29850746268656714,0.12121212121212122
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,9,97,49,0.8911564625850341,0.2336647618462215,0.40816326530612246,0.20833333333333334
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,10,90,45,0.9037037037037038,0.25903291213947327,0.5111111111111111,0.28888888888888886
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,11,62,31,0.6388632872503838,0.1289798308569879,0.1935483870967742,0.1935483870967742
wiki-Vote,null,resmatch,lspar,0.2,1.0,,100,1.25,100736,12,44,22,0.9772727272727273,0.34214526135257844,0.9545454545454546,0.7272727272727273
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,0,601,301,1.0,0.7013209013434325,0.8338870431893688,0.8366666666666667
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,1,450,225,1.0,0.8084565247954892,0.4,0.30666666666666664
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,2,443,222,1.0,0.6693494242143331,0.5135135135135135,0.45248868778280543
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,3,383,192,1.0,0.6406472646490213,0.24479166666666666,0.32460732984293195
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,4,380,190,1.0,0.8443083937349926,0.5526315789473685,0.46842105263157896
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,5,370,185,1.0,0.8088603926238199,0.5783783783783784,0.4756756756756757
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,6,345,173,1.0,0.6939588315444658,0.3468208092485549,0.313953488372093
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,7,332,166,1.0,0.7544650128189648,0.6506024096385542,0.7228915662650602
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,8,314,157,1.0,0.7511122150216725,0.42038216560509556,0.4840764331210191
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,9,311,156,1.0,0.8466454529783521,0.8269230769230769,0.7483870967741936
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,10,305,153,1.0,0.6660129936972755,0.5620915032679739,0.4934210526315789
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,11,253,127,1.0,0.7779195707693556,0.905511811023622,0.8095238095238095
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,12,248,124,1.0,0.7591272056166659,0.5564516129032258,0.6209677419354839
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,13,219,110,1.0,0.7001584347506324,0.8090909090909091,0.7889908256880734
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,14,206,103,1.0,0.6734718301860384,0.5048543689320388,0.47572815533980584
ca-HepTh,real,jitter,,1.0,1.0,,101,1.0,24806,15,203,102,1.0,0.7514898241342908,0.9705882352941176,0.9405940594059405
