network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
com-Amazon,mst_jaccard,0.5,0.5,1,5000,0,0.0,,,,,0.171061557767946,0.028476184450201003,,graclus
com-Amazon,mst_jaccard,0.5,0.5,2,5000,0,0.0,,,,,0.171061557767946,0.028472019999278807,,graclus
com-Amazon,mst_random,0.5,0.5,0,5000,0,0.0,,,,,0.18065494328857692,0.029118039649904417,,graclus
com-Amazon,mst_random,0.5,0.5,1,5000,6,1.791777532901515e-05,,,,,0.18014142836424196,0.02940318859912371,,graclus
com-Amazon,mst_random,0.5,0.5,2,5000,0,0.0,,,,,0.17984651266954757,0.029283399435526526,,graclus
com-Amazon,lspar,0.5,0.54177,0,5000,671,0.0020038045409615274,,,,,0.16482985918818827,0.029404448896907673,,graclus
com-Amazon,lspar,0.5,0.54177,1,5000,671,0.0020038045409615274,,,,,0.16482985918818827,0.028692548701879816,,graclus
com-Amazon,lspar,0.5,0.54177,2,5000,671,0.0020038045409615274,,,,,0.16482985918818827,0.029137028403214017,,graclus
com-Amazon,dspar,0.5,0.49995,0,5000,138,0.00041210883256734846,,,,,0.16884030831233138,0.030046993002001983,,graclus
com-Amazon,dspar,0.5,0.50075,1,5000,454,0.001355778333228813,,,,,0.16034421130760182,0.031265232864914234,,graclus
com-Amazon,dspar,0.5,0.4999,2,5000,106,0.0003165473641459343,,,,,0.17058302496233985,0.02972123307931178,,graclus
com-Amazon,kn,0.3618,0.36439,0,5000,197,0.0005883002899693307,,,,,0.14841852417751045,0.02798520638230778,,graclus
com-Amazon,kn,0.3618,0.36443,1,5000,187,0.0005584373310876388,,,,,0.14779045199957344,0.028742999694591896,,graclus
com-Amazon,kn,0.3618,0.36435,2,5000,248,0.0007406013802659595,,,,,0.14814354236711794,0.028274431853282815,,graclus
com-Amazon,ld,0.3618,0.36105,0,5000,218,0.0006510125036208838,,,,,0.16179991610133612,0.029494532016697196,,graclus
com-Amazon,ld,0.3618,0.36105,1,5000,218,0.0006510125036208838,,,,,0.16179991610133612,0.029524225684753713,,graclus
com-Amazon,ld,0.3618,0.36105,2,5000,218,0.0006510125036208838,,,,,0.16179991610133612,0.02959808874060526,,graclus
com-Amazon,lsim,0.3618,0.35866,0,5000,0,0.0,,,,,0.1378075748275172,0.026350962536374627,,graclus
com-Amazon,lsim,0.3618,0.35866,1,5000,0,0.0,,,,,0.1378075748275172,0.026323505709960268,,graclus
