network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,mst_random,0.2,0.20001,8,8,0,0.0,0.4815476152733334,0.3289097656629596,0.5117374107667452,0.0015639660560882052,,,,metis
email-Eu-core,mst_random,0.2,0.20001,9,8,0,0.0,0.4368234704642305,0.30509017664099336,0.46961759418782406,-0.007064682350743082,,,,metis
email-Eu-core,lspar,0.2,0.20144,0,8,0,0.0,0.54070689815411,0.36715304938519266,0.5674518245091607,0.005674697053792215,,,,metis
email-Eu-core,lspar,0.2,0.20144,1,8,0,0.0,0.54070689815411,0.36715304938519266,0.5674518245091607,-0.005537826969145647,,,,metis
email-Eu-core,lspar,0.2,0.20144,2,8,0,0.0,0.5587958051808966,0.37972110503485307,0.5844874030963726,0.0015403476060686949,,,,metis
email-Eu-core,lspar,0.2,0.20144,3,8,0,0.0,0.5379061727891917,0.35024680057200896,0.5648142110087148,-0.0015684067815269387,,,,metis
email-Eu-core,lspar,0.2,0.20144,4,8,0,0.0,0.5051300990869124,0.32546400808713544,0.5339467349612371,-0.004245359446040692,,,,metis
email-Eu-core,lspar,0.2,0.20144,5,8,0,0.0,0.5287905310034534,0.3385134333321785,0.5562293668529262,0.003970777423889944,,,,metis
email-Eu-core,lspar,0.2,0.20144,6,8,0,0.0,0.49950877726091447,0.2965599428540493,0.528652708799651,-0.00033315597846128906,,,,metis
email-Eu-core,lspar,0.2,0.20144,7,8,0,0.0,0.5337145677104136,0.34686276572811203,0.5608666618674959,-0.0002270701300439849,,,,metis
email-Eu-core,lspar,0.2,0.20144,8,8,0,0.0,0.5161176507563955,0.33737841857805906,0.5442944244615043,-0.0015592078666246266,,,,metis
email-Eu-core,lspar,0.2,0.20144,9,8,0,0.0,0.48885714936577773,0.29557056572014506,0.5186213456189925,0.0022505327942916632,,,,metis
email-Eu-core,dspar,0.2,0.19715,0,8,0,0.0,0.45975070916712446,0.30379927266869033,0.49120975166782405,0.005593025269958983,,,,metis
email-Eu-core,dspar,0.2,0.19752,1,8,0,0.0,0.41718655919078695,0.2670016461961801,0.4511241378521679,-0.004239355533047674,,,,metis
email-Eu-core,dspar,0.2,0.20232,2,8,0,0.0,0.4632640847679974,0.3070385003511296,0.4945185412854773,-0.0023871118985331406,,,,metis
email-Eu-core,dspar,0.2,0.19715,3,8,0,0.0,0.4586212318623022,0.30239992630987655,0.4901460445086343,-0.0053489276617752985,,,,metis
email-Eu-core,dspar,0.2,0.19752,4,8,0,0.0,0.47442934741673876,0.3210837915821863,0.5050336439466753,0.0025983869713659172,,,,metis
email-Eu-core,dspar,0.2,0.20232,5,8,0,0.0,0.4558589041719101,0.30623517188588467,0.48754456882802266,-0.0009446938108999744,,,,metis
email-Eu-core,dspar,0.2,0.19715,6,8,0,0.0,0.45674469219395875,0.31768908097098997,0.4883787768785562,0.0005653958891229251,,,,metis
email-Eu-core,dspar,0.2,0.19752,7,8,0,0.0,0.4509144628272034,0.301363373451496,0.4828880452891229,-0.007325569899133782,,,,metis
email-Eu-core,dspar,0.2,0.20232,8,8,0,0.0,0.44428400050822675,0.2771857780297692,0.4766436787955945,-0.0015590252683197357,,,,metis
email-Eu-core,dspar,0.2,0.19715,9,8,0,0.0,0.49244025614024584,0.3339111332046459,0.5219957665771261,0.006720241763256538,,,,metis
