arm,detector,mu,d_nom,lfr_seed,gen_mode,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,sparsifier,target_ret,realized_ret,knob,status,lspar_floor,m_sparse,Q_base_mean,Q_base_std,Q_base_best,AMI_base_mean,AMI_base_std,ARI_base_mean,nc_base,cv_base,T_leiden_orig,T_sparsify,T_detect_sparse,T_pipeline,Q_orig_transfer,Q_orig_transfer_std,AMI,AMI_std,ARI,AMI_chance,ARI_chance,nc_sparse,cv_sparse,budget,n_restarts,Q_matched_best,AMI_at_matched,ARI_at_matched,nc_matched,dQ_vs_matched,dQ_vs_base_best,dQ_vs_base_mean,dAMI_vs_base_mean,dAMI_vs_matched,dARI_vs_base_mean,speedup_pipeline,speedup_detect_only,Q_resmatch,AMI_resmatch,ARI_resmatch,nc_resmatch,gamma_resmatch
A,leiden,0.5,100,2,maxdeg_cap85_recal,10000,509083,101.8166,116,0.6423117644863411,20,480,24,857,0.946051117556338,random,0.2,0.2,0.2,ok,0.01826,101817,0.3248022901206016,0.0009322875670993,0.3260361963017989,0.77994029063327,0.0035066013386978,0.5585244528750601,34.0,0.7082241144005386,2.545780499199464,0.0088069479970727,0.9239458853335236,0.9327528333305964,0.2677815978455549,0.0034223117445419,0.4497199011104757,0.0123816188369987,0.3276525074322503,-0.0002585912505642,-7.970497433668869e-05,22.33333333333333,0.661567430498023,0.9327528333305964,1,0.325297866146575,0.7763388692137752,0.5758775433782203,33,-0.05751626830102,-0.0582545984562439,-0.0570206922750466,-0.3302203895227942,-0.3266189681032994,-0.2308719454428098,2.729319502690978,2.755335068439094,0.3074306417007439,0.589251792686493,0.1591505484286594,14,0.75
A,leiden,0.5,100,2,maxdeg_cap85_recal,10000,509083,101.8166,116,0.6423117644863411,20,480,24,857,0.946051117556338,random,0.15,0.15,0.15,ok,0.01826,76362,0.3248022901206016,0.0009322875670993,0.3260361963017989,0.77994029063327,0.0035066013386978,0.5585244528750601,34.0,0.7082241144005386,2.545780499199464,0.0080115129967452,0.817986376331343,0.8259978893280883,0.2356393695393482,0.0074503948643976,0.3417301377577471,0.021682832000208,0.2389973332128994,0.0010388902529241,0.0002176261349876,23.33333333333333,0.9212997990114048,0.8259978893280883,1,0.325297866146575,0.7763388692137752,0.5758775433782203,33,-0.0896584966072268,-0.0903968267624507,-0.0891629205812534,-0.4382101528755229,-0.4346087314560281,-0.3195271196621607,3.08206659132064,3.1122529333767788,0.3074306417007439,0.589251792686493,0.1591505484286594,14,0.75
A,leiden,0.5,100,2,maxdeg_cap85_recal,10000,509083,101.8166,116,0.6423117644863411,20,480,24,857,0.946051117556338,random,0.05,0.05,0.05,ok,0.01826,25454,0.3248022901206016,0.0009322875670993,0.3260361963017989,0.77994029063327,0.0035066013386978,0.5585244528750601,34.0,0.7082241144005386,2.545780499199464,0.0065546280020498,0.6156521156663075,0.6222067436683574,0.053700810466388,0.0024547393369296,0.0826555049014833,0.0008163579832964,0.0511947213815651,-0.0005056038191394,-1.5834760253097057e-05,474.6666666666667,4.771720889560714,0.6222067436683574,1,0.325297866146575,0.7763388692137752,0.5758775433782203,33,-0.271597055680187,-0.2723353858354109,-0.2711014796542136,-0.6972847857317865,-0.6936833643122917,-0.507329731493495,4.091534727171634,4.135095834835584,0.2439083201416297,0.8778100489192567,0.7777849555885853,249,8.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,lspar,0.5,0.49758,0.824219,ok,0.00947,495184,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,7.34838920099719,1.507010590333569,8.85539979133076,0.5196967484682704,4.367983731158436e-05,0.9955518861443085,0.0009305099085061,0.9929116673334968,0.0001942131835289,-4.188667077632289e-05,41.0,0.8054490358690872,8.85539979133076,2,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,0.0006403694915583,0.0004398347291756,0.0014816786910289,0.022684388756078,0.0208862805310848,0.0593806927958889,0.4165362649365601,2.4476239100512607,0.5196509488530604,0.997213444064742,0.9947132419628972,41,2.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,lspar,0.2,0.19964,0.609375,ok,0.00947,198675,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,5.606577182996261,0.6905483026688065,6.297125485665068,0.519721993508017,0.0,0.998373281529719,0.0,0.998265706878616,0.0002007137873146,-0.0003108337118276,42.0,0.8199470470707239,6.297125485665068,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,0.0006656145313048,0.0004650797689221,0.0015069237307755,0.0255057841414887,0.0237076759164955,0.0647347323410081,0.5857585595201681,5.341545463721158,0.5197358979855198,1.0,1.0,42,3.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,lspar,0.15,0.14931,0.546875,ok,0.00947,148587,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,5.609364199000993,0.5545934283339496,6.163957627334942,0.5197240251374433,0.0,0.9985599164679808,0.0,0.9984162369726692,0.0004233633938582,9.433949485247253e-06,42.0,0.8197277840844484,6.163957627334942,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,0.0006676461607312,0.0004671113983485,0.0015089553602019,0.0256924190797506,0.0238943108547574,0.0648852624350613,0.5984134506770961,6.650989653234428,0.5197358979855198,1.0,1.0,42,3.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,lspar,0.05,0.04973,0.3125,ok,0.00947,49488,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,5.2763429320039,0.3232424959981775,5.599585428002077,0.50785636653679,0.0167849475700487,0.997581097295592,0.0024592982285025,0.9925162419142396,5.527231030846001e-05,-0.0001398569709314,42.333333333333336,0.8139082461394208,5.599585428002077,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.011200012439922,-0.0114005472023047,-0.0103587032404514,0.0247135999073615,0.0229154916823683,0.0589852673766317,0.6587264719911584,11.4112321222198,0.5197358979855198,1.0,1.0,42,3.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,dspar,0.5,0.49992,0.5,ok,0.00947,497512,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.5615040970005793,2.3500878743313174,2.9115919713318967,0.5186628626036863,0.0008284151633224,0.9841139702910632,0.0074043710487165,0.9558026972802498,-0.0003944866917219,-8.379335015948004e-05,37.333333333333336,0.7820080308801708,2.9115919713318967,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.0003935163730257,-0.0005940511354084,0.0004477928264449,0.0112464729028329,0.0094483646778398,0.0222717227426419,1.2668654089994535,1.5695562680397404,0.5196846635292872,0.9935044554487764,0.991159002520132,39,1.5
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,dspar,0.2,0.19988,0.2,ok,0.00947,198918,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.6871963029989274,1.2807986226665282,1.967994925665456,0.5195359118102315,0.0001626506090465,0.9909427102981512,0.0008865710525435,0.9870741653321536,-0.0006359333682628,6.263356119344138e-05,39.0,0.7647897823915057,1.967994925665456,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,0.0004795328335194,0.0002789980711367,0.00132084203299,0.0180752129099209,0.0162771046849278,0.0535431907945457,1.8742909879981784,2.8799181138417573,0.5196846635292872,0.9935044554487764,0.991159002520132,39,1.5
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,dspar,0.15,0.1496,0.15,ok,0.00947,148882,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.5236788389956928,1.094410468331868,1.6180893073275608,0.5188627652416173,0.0002614258760811,0.9835946631449304,0.0023368860798092,0.9798169999717012,0.0002779971102756,0.0003331741391554,37.66666666666666,0.7388395362564752,1.6180893073275608,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.0001936137350947,-0.0003941484974774,0.0006476954643759,0.0107271657567001,0.008929057531707,0.0462860254340933,2.2795992389894715,3.3703946191442884,0.5196846635292872,0.9935044554487764,0.991159002520132,39,1.5
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,dspar,0.05,0.04994,0.05,ok,0.00947,49703,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.4602876429999014,0.8736616643363959,1.3339493073362974,0.4415921986603592,0.0080551753121621,0.699138456559588,0.0190071734365485,0.5732668118186384,-6.29152171660024e-05,-7.535884792610912e-05,23.666666666666668,0.8545094014515824,1.3339493073362974,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.0774641803163528,-0.0776647150787355,-0.0766228711168822,-0.2737290408286423,-0.2755271490536355,-0.3602641627189694,2.76516891107841,4.221994971477479,0.5182487236217583,0.93808940026608,0.8304232772372124,25,0.75
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,random,0.5,0.5,0.5,ok,0.00947,497588,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.0221149600038188,2.314431495001676,2.3365464550054944,0.5154497063469282,0.0030187647688651,0.968906279559998,0.0096995787753492,0.9248516220528864,-0.0003013393853229,-0.0001804359078297,33.333333333333336,0.7231891027993358,2.3365464550054944,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.0036066726297838,-0.0038072073921665,-0.0027653634303131,-0.0039612178282324,-0.0057593260532256,-0.0086793524847215,1.5786526074407687,1.5937370198975098,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,1.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,random,0.2,0.2,0.2,ok,0.00947,199035,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.0216818299959413,1.2586170539992356,1.280298883995177,0.5164387539762371,0.0008772214649961,0.9419701286091904,0.0079758155245949,0.916481369464106,0.0001581363609031,-0.0002808777916917,29.0,0.5797038013467869,1.280298883995177,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.002617625000475,-0.0028181597628577,-0.0017763158010043,-0.03089736877904,-0.0326954770040331,-0.0170496050735018,2.881042231397277,2.930673108139173,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,1.0
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,random,0.15,0.15,0.15,ok,0.00947,149276,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.0158904650015756,1.071500151330838,1.0873906163324136,0.5117114165218393,0.0010184146747175,0.9118674580257848,0.0054793015449956,0.8820579704852279,-0.0001932908141383,-0.0001964235573674,27.666666666666668,0.5865454401894331,1.0873906163324136,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.0073449624548728,-0.0075454972172555,-0.0065036532554021,-0.0610000393624455,-0.0627981475874387,-0.0514730040523798,3.392152827327058,3.442458826552244,0.5182487236217583,0.93808940026608,0.8304232772372124,25,0.75
A,leiden,0.3,200,2,scaled_maxk5_recal,10000,995175,199.035,42,0.4204677569271736,59,824,58,1053,0.7409767584062394,random,0.05,0.05,0.05,ok,0.00947,49759,0.5182150697772414,0.0009365236153236,0.5192569137390948,0.9728674973882304,0.0040507259448222,0.9335309745376078,33.0,0.6974329304864072,3.6885951536009087,0.0152957009995589,0.7440741189978629,0.7593698199974218,0.4009245006654683,0.0068827381372809,0.5205898007790665,0.0206110891614646,0.4331061796113269,-0.0003997314469285,6.513187927426857e-05,42.66666666666666,1.8070951847356185,0.7593698199974218,1,0.5190563789767121,0.9746656056132236,0.9501918665616492,32,-0.1181318783112437,-0.1183324130736264,-0.1172905691117731,-0.4522776966091638,-0.454075804834157,-0.5004247949262808,4.85744239034076,4.957295327740734,0.5197358979855198,1.0,1.0,42,3.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,lspar,0.5,0.50028,0.804688,ok,0.01824,250354,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,2.3796302909977385,1.1188539423334685,3.498484233331207,0.3264720810765462,4.566811249762786e-05,0.8248669581429423,0.0004798477664881,0.7730433226354458,-0.0003092151286621,-0.0001133395702741,38.333333333333336,0.6040174970455919,3.498484233331207,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,0.0018071765752851,0.0007034986770464,0.0019606582633207,0.0563915857224091,0.0625804101027837,0.1625309129920195,0.7149002610819883,2.2353831873564336,0.3264069462352171,0.8319480359159444,0.7875872067788383,42,1.5
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,lspar,0.2,0.20108,0.5625,ok,0.01824,100628,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,1.838002137003059,0.516795033669041,2.3547971706721,0.3256718315944391,1.3597581014233589e-05,0.847955036252143,0.0013728705584972,0.8231931801150814,-0.0002122939189443,5.4481371597874286e-05,48.66666666666666,0.7542022293264562,2.3547971706721,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,0.0010069270931781,-9.675080506060808e-05,0.0011604087812136,0.0794796638316097,0.0856684882119843,0.212680770471655,1.0621158046855694,4.839573000620978,0.3260553195913931,0.8747830610260754,0.8915106291315777,53,2.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,lspar,0.15,0.14928,0.484375,ok,0.01824,74706,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,1.820324754997273,0.4399553493349231,2.260280104332196,0.3253406395624441,2.350021726286815e-05,0.8470421278878307,0.0005479258711765,0.8319541259887367,-0.0006614148390346,-0.0001724936618267,48.0,0.7201977471973396,2.260280104332196,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,0.0006757350611831,-0.0004279428370556,0.0008292167492186,0.0785667554672975,0.0847555798476721,0.2214417163453104,1.106529800003989,5.684820733696142,0.3260553195913931,0.8747830610260754,0.8915106291315777,53,2.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,lspar,0.05,0.05189,0.1875,ok,0.01824,25968,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,1.7528217009967193,0.3035260153313477,2.0563477163280672,0.3235555877687464,4.430147626727067e-05,0.8412260537525688,0.0009144015574633,0.8580227750971634,-0.0003438079321835,-3.433358887742232e-05,49.333333333333336,0.6812738436688576,2.0563477163280672,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.0011093167325145,-0.0022129946307533,-0.000955835044479,0.0727506813320355,0.0789395057124101,0.247510365453737,1.216266719845294,8.240042584387306,0.3260553195913931,0.8747830610260754,0.8915106291315777,53,2.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,dspar,0.5,0.49954,0.5,ok,0.01824,249983,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.1131605789996683,1.5554691450015523,1.668629724001221,0.3225086717852759,0.0015148990759581,0.7667308554051182,0.0114277460301345,0.6384789103262042,0.0010606731075677,0.0002267899483215,31.666666666666668,0.6746877802902639,1.668629724001221,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.002156232715985,-0.0032599106142238,-0.0020027510279495,-0.001744517015415,0.0044443073649595,0.0279665006827778,1.4988749486029591,1.6079182925850988,0.324664904501261,0.7622865480401586,0.6158332685688611,24,1.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,dspar,0.2,0.20024,0.2,ok,0.01824,100207,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.1191051370042259,1.0104695693322965,1.1295747063365222,0.2403767820838773,0.0222213118939657,0.4132037779335324,0.066727197722791,0.2798575951642172,8.267939339762349e-05,0.0003842049066384,18.0,0.6590529235128755,1.1295747063365222,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.0842881224173836,-0.0853918003156223,-0.0841346407293481,-0.3552715944870007,-0.3490827701066261,-0.3306548144792091,2.2141672239733947,2.475153500616915,0.3021026821882461,0.5913766142965233,0.158851674648335,12,0.75
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,dspar,0.15,0.14997,0.15,ok,0.01824,75050,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.1177541189972544,0.9271785593324844,1.0449326783297388,0.1373908905895208,0.0246779938008722,0.1701972655805332,0.0343454627190491,0.0819092130205884,0.0004479566482922,-0.0001349625172561,10.333333333333334,0.6625487088234335,1.0449326783297388,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.1872740139117401,-0.1883776918099789,-0.1871205322237046,-0.5982781068399999,-0.5920892824596253,-0.528603196622838,2.3935200263786407,2.697503373676291,0.3021026821882461,0.5913766142965233,0.158851674648335,12,0.75
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,dspar,0.05,0.04979,0.05,ok,0.01824,24918,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.1143339379996177,0.6544803053305562,0.768814243330174,0.0245895408639426,0.0001022332934951,0.0311520933619706,0.0010547155211586,0.0072647795402064,-5.400974854251763e-05,5.9460298835741725e-05,220.0,2.703119747764933,0.768814243330174,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.3000753636373183,-0.3011790415355571,-0.2999218819492828,-0.7373232790585625,-0.7311344546781879,-0.6032476301032199,3.253149006405172,3.821455392055677,0.2144179110299256,0.8079994228048951,0.7022453829849908,239,8.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,random,0.5,0.5,0.5,ok,0.01824,250214,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.0099282349983695,1.3966670270019677,1.4065952620003372,0.3184757778048842,0.0025437304601857,0.7230568618168604,0.0182146082870302,0.5968986033396622,0.0003569386656061,-7.444799469798576e-05,27.33333333333333,0.6048126407674067,1.4065952620003372,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.0061891266963767,-0.0072928045946155,-0.0060356450083412,-0.0454185106036728,-0.0392296862232982,-0.0136138063037641,1.7781001823103684,1.7907398423863388,0.324664904501261,0.7622865480401586,0.6158332685688611,24,1.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,random,0.2,0.2,0.2,ok,0.01824,100086,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.0078103560008457,0.8691509286654764,0.8769612846663222,0.2778716775235772,0.0036559344237442,0.501742286131252,0.0160860656855566,0.4155840679951972,0.0006732470218451,0.0002349807169142,20.666666666666668,0.5290473890808808,0.8769612846663222,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.0467932269776837,-0.0478969048759225,-0.0466397452896482,-0.2667330862892811,-0.2605442619089065,-0.1949283416482291,2.8519700191227244,2.87759836561404,0.324664904501261,0.7622865480401586,0.6158332685688611,24,1.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,random,0.15,0.15,0.15,ok,0.01824,75064,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.0079909460037015,0.7710346059999816,0.7790255520036832,0.2402621833862725,0.0053524082672285,0.3595151210464511,0.0174468331656625,0.2872460511084666,-4.276366460811837e-05,6.114211229639619e-05,20.666666666666668,0.7963398184970772,0.7790255520036832,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.0844027211149884,-0.0855063990132271,-0.0842492394269529,-0.408960251374082,-0.4027714269937074,-0.3232663585349597,3.2105073901194388,3.243780852813965,0.324664904501261,0.7622865480401586,0.6158332685688611,24,1.0
A,leiden,0.5,100,3,maxdeg_cap85_recal,10000,500429,100.0858,86,0.6416174921916995,20,466,23,864,0.9920111026413216,random,0.05,0.05,0.05,ok,0.01824,25021,0.3245114228132255,0.0011850824185829,0.3257685823994997,0.7684753724205332,0.0091082060482727,0.6105124096434263,26.2,0.5628250380963125,2.5010672917997,0.006582291003724,0.599753735337193,0.6063360263409171,0.0501785978217939,0.0015785086387207,0.0731728873337275,0.0019650841131376,0.0466633338579512,-0.0006922805251617,-0.0002225996959565,463.3333333333333,4.712227745816573,0.6063360263409171,1,0.324664904501261,0.7622865480401586,0.6158332685688611,24,-0.274486306679467,-0.2755899845777058,-0.2743328249914315,-0.6953024850868057,-0.6891136607064311,-0.563849075785475,4.124886503764261,4.170157090215623,0.2144179110299256,0.8079994228048951,0.7022453829849908,239,8.0
A,leiden,0.3,200,3,scaled_maxk5_recal,10000,994661,198.9322,47,0.4259310458538135,58,777,57,1041,0.7502102236676412,lspar,0.5,0.50346,0.828125,ok,0.0095,500775,0.5121109853553435,0.000978312026728,0.5132513274297531,0.9514692181322836,0.0038805798969219,0.8764096803343596,31.0,0.6122898957920216,4.020098221000808,6.6580556810004055,1.528139449333442,8.186195130333848,0.514436713637506,5.399106861408629e-05,0.9938184012047724,0.0001110341413992,0.985873039577572,-0.0008879092519388,0.0002250790263177,45.0,0.786494143368106,8.186195130333848,2,0.5129239327416332,0.9554254037815374,0.9036616852904656,30,0.0015127808958728,0.0011853862077528,0.0023257282821624,0.0423491830724886,0.0383929974232348,0.1094633592432124,0.4910826283757129,2.6307142471548204,0.514286873571797,0.9939743632237484,0.9851089008158208,45,2.0
A,leiden,0.3,200,3,scaled_maxk5_recal,10000,994661,198.9322,47,0.4259310458538135,58,777,57,1041,0.7502102236676412,lspar,0.2,0.20036,0.609375,ok,0.0095,199295,0.5121109853553435,0.000978312026728,0.5132513274297531,0.9514692181322836,0.0038805798969219,0.8764096803343596,31.0,0.6122898957920216,4.020098221000808,5.890148962003877,0.6527918903351141,6.542940852338991,0.5145647779238264,0.0,0.9965711664385776,0.0,0.9964492983298816,-0.0001564145826741,0.0001427963098101,46.0,0.7882225827772253,6.542940852338991,1,0.5129239327416332,0.9554254037815374,0.9036616852904656,30,0.0016408451821932,0.0013134504940732,0.0024537925684828,0.0451019483062938,0.04114576265704,0.1200396179955218,0.6144176314177883,6.158315200480002,0.514286873571797,0.9939743632237484,0.9851089008158208,45,2.0
A,leiden,0.3,200,3,scaled_maxk5_recal,10000,994661,198.9322,47,0.4259310458538135,58,777,57,1041,0.7502102236676412,lspar,0.15,0.15006,0.546875,ok,0.0095,149259,0.5121109853553435,0.000978312026728,0.5132513274297531,0.9514692181322836,0.0038805798969219,0.8764096803343596,31.0,0.6122898957920216,4.020098221000808,5.883933028999309,0.5312945296682301,6.415227558667539,0.5145677019350697,0.0,0.9969917295722632,0.0,0.9973460558050572,-0.000636270597135,-0.0001024806103447,46.0,0.7866154842106784,6.415227558667539,1,0.5129239327416332,0.9554254037815374,0.9036616852904656,30,0.0016437691934365,0.0013163745053166,0.0024567165797262,0.0455225114399797,0.0415663257907259,0.1209363754706976,0.6266493564315267,7.566609472736678,0.514286873571797,0.9939743632237484,0.9851089008158208,45,2.0
A,leiden,0.3,200,3,scaled_maxk5_recal,10000,994661,198.9322,47,0.4259310458538135,58,777,57,1041,0.7502102236676412,lspar,0.05,0.05007,0.3125,ok,0.0095,49801,0.5121109853553435,0.000978312026728,0.5132513274297531,0.9514692181322836,0.0038805798969219,0.8764096803343596,31.0,0.6122898957920216,4.020098221000808,5.51040036699851,0.290168427331082,5.8005687943295925,0.5145615261202602,0.0,0.9982784613927796,0.0,0.9984378173754376,0.0001877032330123,1.6179783880669893e-05,47.0,0.8065852961714587,5.8005687943295925,1,0.5129239327416332,0.9554254037815374,0.9036616852904656,30,0.001637593378627,0.001310198690507,0.0024505407649166,0.046809243260496,0.0428530576112422,0.1220281370410778,0.6930524166751884,13.85436126864994,0.5145716939343463,1.0,1.0,47,3.0
A,leiden,0.3,200,3,scaled_maxk5_recal,10000,994661,198.9322,47,0.4259310458538135,58,777,57,1041,0.7502102236676412,dspar,0.5,0.49973,0.5,ok,0.0095,497064,0.5121109853553435,0.000978312026728,0.5132513274297531,0.9514692181322836,0.0038805798969219,0.8764096803343596,31.0,0.6122898957920216,4.020098221000808,0.4605151010036934,2.262769751665473,2.723284852669167,0.5141804927723299,0.0003942336452928,0.9897520078360588,0.0010464851955364,0.9748934695893372,-0.0007688078604727,-0.0002113781091017,43.0,0.7618648217050396,2.723284852669167,1,0.5129239327416332,0.9554254037815374,0.9036616852904656,30,0.0012565600306967,0.0009291653425768,0.0020695074169864,0.038282789703775,0.0343266040545212,0.0984837892549774,1.476194536557789,1.7766271703260494,0.5140088719883017,0.9865893112700752,0.9682028527472368,42,1.5
